rtt,cwnd
392,8.090949977064074
393,8.214544858114477
394,8.336280148051104
395,8.456237728919326
396,8.574493628535313
397,8.691118591282043
398,8.691118591282043
399,8.691118591282043
400,4.345559295641022
401,4.345559295641022
402,4.345559295641022
403,4.575679271452441
404,2
405,2.0
406,2.0
407,2.0
408,2.5
409,2.9
410,3.2448275862068963
411,3.5530103704789475
412,3.8344618428159674
413,4.095254632258779
414,4.339439692724345
415,4.569884190357676
416,4.7887081163796905
417,4.997532704493449
418,5.197631445038131
419,5.390026771750771
420,5.575554607204394
421,5.754908962142979
422,5.92867365704575
423,6.097345447373015
424,6.261351244425376
425,6.4210611793839565
426,6.576798676981813
427,6.7288483365677
428,6.877462178042702
429,7.02286464978477
430,7.165256686349315
431,7.3048190277662135
432,7.441714958548197
433,7.441714958548197
434,7.441714958548197
435,3.7208574792740987
436,3.7208574792740987
437,3.7208574792740987
438,3.7208574792740987
439,3.9896127340964602
440,3.9896127340964602
441,3.9896127340964602
442,1.9948063670482301
443,2.496108155792632
444,2.896731821750109
445,3.241948452606821
446,3.241948452606821
447,3.241948452606821
448,2.0
449,2.5
450,2.9
451,3.2448275862068963
452,3.5530103704789475
453,3.8344618428159674
454,3.8344618428159674
455,3.8344618428159674
456,1.9172309214079837
457,2.438816500293607
458,2.848851449573149
459,3.19987010312556
460,3.5123827888821544
461,3.5123827888821544
462,3.5123827888821544
463,1.7561913944410772
464,2.325605413417214
465,2.755600972522236
466,3.1184982170694706
467,3.4391653877371917
468,3.729933608296062
469,3.998034895079241
470,4.248157774504529
471,4.483553928103516
472,4.706591281068508
473,4.919059273354632
474,5.122350176031239
475,5.317573065063553
476,5.505628779158014
477,5.687261075869623
478,5.863092638138301
479,6.033651089406015
480,6.199388216923351
481,6.360694456347131
482,6.517909994188622
483,6.671333407658829
484,6.82122847943743
485,6.967829638307053
486,6.967829638307053
487,6.967829638307053
488,3.4839148191535263
489,3.4839148191535263
490,3.7709482433068087
491,3.7709482433068087
492,1.8854741216534043
493,2.4158446998096736
494,2.8297785921988585
495,3.183163130041078
496,3.4973160525107145
497,3.783249604121557
498,4.047572634489571
499,4.294634291018956
500,4.527482988308787
501,4.748356264383435
502,4.958955457940334
503,4.958955457940334
504,4.958955457940334
505,2
506,2.0
507,2.0
508,2.0
509,2.5
510,2.9
511,3.2448275862068963
512,3.5530103704789475
513,3.8344618428159674
514,4.095254632258779
515,4.339439692724345
516,4.569884190357676
517,4.7887081163796905
518,4.997532704493449
519,5.197631445038131
520,5.197631445038131
521,5.197631445038131
522,2
523,2.0
524,2.0
525,2.0
526,2.5
527,2.9
528,3.2448275862068963
529,3.5530103704789475
530,3.8344618428159674
531,4.095254632258779
532,4.339439692724345
533,4.569884190357676
534,4.569884190357676
535,4.569884190357676
536,2.284942095178838
537,1.142471047589419
538,2.0
539,2.5
540,2.9
541,3.2448275862068963
542,3.5530103704789475
543,3.8344618428159674
544,3.8344618428159674
545,3.8344618428159674
546,1.9172309214079837
547,2.438816500293607
548,2.848851449573149
549,3.19987010312556
550,3.5123827888821544
551,3.797089798370223
552,4.060449385080345
553,4.306727544260061
554,4.538922404446373
555,4.538922404446373
556,4.538922404446373
557,2.2694612022231864
558,2.7100944234566624
559,3.079085256892098
560,3.403857037004922
561,3.6976414084190363
562,3.9680840743095507
563,4.220094863716527
564,4.457056361572366
565,4.681419689938988
566,4.895030104350056
567,5.099318939900083
568,5.2954235593180625
569,5.484265866037863
570,5.666605676766706
571,5.843078164361888
572,6.014220834692606
573,6.180493412219452
574,6.342292791864918
575,6.4999644782434896
576,6.653811472845871
577,6.804101273523421
578,6.9510714551536195
579,6.9510714551536195
580,6.9510714551536195
581,3.4755357275768097
582,3.4755357275768097
583,3.4755357275768097
584,1.7377678637884049
585,2.3132187170571257
586,2.745516792732477
587,3.109746945193045
588,3.4313165190600667
589,3.72274984922511
590,3.991368488806319
591,4.24190912488251
592,4.24190912488251
593,4.24190912488251
594,2.120954562441255
595,2.5924403819436694
596,2.978177314204482
597,3.3139531577818535
598,3.6157075738488977
599,3.89227861273286
600,4.149197528231018
601,4.149197528231018
602,4.149197528231018
603,2.074598764115509
604,2.556619681748873
605,2.9477611593565016
606,2.9477611593565016
607,1.4738805796782508
